system:index,LST_Daily_Mean_count,LST_Daily_Mean_mean,LST_Daily_Mean_p10,LST_Daily_Mean_p25,LST_Daily_Mean_p5,LST_Daily_Mean_p50,LST_Daily_Mean_p75,LST_Daily_Mean_p90,LST_Daily_Mean_p95,LST_Daily_Mean_stdDev,analysisYear,forest,lossYear,region,season,.geo
LST_diff_220cells_loss_2004_analysis_2005_BF_0,581,0.06809719086612345,-0.4546719576719577,-0.14073181216930822,-0.7324259259259142,0.003564802375148405,0.2679918831168789,0.613523809523779,0.974499999999999,0.5821415669621683,2005.0,BF,2004.0,Europe,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2005_BF_1,95,0.03754175020885399,-0.29719047619047956,-0.13507341269839893,-0.48910912698413256,0.0021699134199155068,0.20861111111109665,0.5067499999999825,0.7286944444444501,0.3560251285017089,2005.0,BF,2004.0,WesternEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2005_BF_2,310,0.07487078853046554,-0.5442000000000021,-0.17328452380952228,-0.8725000000000023,0.00119246031746106,0.27247817460317,0.7970277777777804,1.0888333333333264,0.6924284601318123,2005.0,BF,2004.0,NorthernEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2005_BF_3,90,0.16432148067981084,-0.3862689393939469,-0.12166287878786619,-0.579111111111132,0.09917013888890125,0.5159999999999911,0.7480303030302906,1.00555555555556,0.5203035809579265,2005.0,BF,2004.0,SouthernEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2005_BF_4,95,0.011727331586545413,-0.4307142857142736,-0.16191287878786653,-0.6174999999999784,0.004101046176047873,0.19135416666668448,0.3515178571428592,0.6135714285713902,0.3707024827550405,2005.0,BF,2004.0,EasternEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2006_BF_0,580,0.01574588651291217,-0.4178300414862761,-0.16353909632034558,-0.6907941017315906,0.0011518150524172216,0.19446484938672448,0.5001834415584459,0.7173255170755108,0.4323069731959119,2006.0,BF,2004.0,Europe,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2006_BF_1,95,0.027780899217741923,-0.49455357142856826,-0.19023809523810087,-0.6657500000000027,0.0028015151515134564,0.2283690476190685,0.505941558441549,0.7714285714285722,0.39869423837107254,2006.0,BF,2004.0,WesternEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2006_BF_2,309,-0.015413457272680633,-0.49766666666664605,-0.1798928571428604,-0.7628571428571718,1.8079096045171662E-4,0.14612460317460146,0.44087500000001256,0.6809305555555625,0.46368659199428053,2006.0,BF,2004.0,NorthernEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2006_BF_3,90,0.09461176246592673,-0.42156944444446154,-0.13440079365078836,-0.6962310606060811,0.05470188492063599,0.31761904761907545,0.6684949494949493,0.8715476190476181,0.420499444535939,2006.0,BF,2004.0,SouthernEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
LST_diff_220cells_loss_2004_analysis_2006_BF_4,95,0.04158767372977919,-0.34130952380952095,-0.1372916666666555,-0.47350000000000136,0.023403093434342992,0.17581249999998505,0.43883838383840157,0.6769918831168837,0.35383104862017495,2006.0,BF,2004.0,EasternEurope,Summer,"{""type"":""MultiPoint"",""coordinates"":[]}"
